Name,Price,Cuisines,Link,Ranking,Reviews,Rating,Hotel,Tourism,University,Cafe,Pub,Luas,Museum,Restaurant,Company,Company KNN
Groomes Bar & Bistro,Average,['Irish'],/Restaurant_Review-g186605-d4817700-Reviews-Groomes_Bar_Bistro-Dublin_County_Dublin.html,839,48,4.5,3.032323500176246,2.5656025826898206,1.5739701252266147,2.2041058477386786,1.8269897697290443,3.349915781780666,2.629908170616576,2.0061490754652094,1.862252669569716,2.1403419318582046
National Museum Cafe,Average,['Cafe'],/Restaurant_Review-g186605-d696301-Reviews-National_Museum_Cafe-Dublin_County_Dublin.html,840,65,4.0,2.836056606960955,2.8674381806533287,4.221101699471376,3.262846647962498,2.3489868467944857,1.378566165341838,3.83528274881584,2.498779681259177,3.876673845213222,5.410361813160229
Il Fornaio Dawson Street,Cheap,"['Italian', 'Cafe', 'European']",/Restaurant_Review-g186605-d13946527-Reviews-Il_Fornaio_Dawson_Street-Dublin_County_Dublin.html,841,20,5.0,2.993070121533188,3.144120812119878,3.7202930232629075,3.561219055298302,2.913933050453919,3.349915781780666,3.7987562464461653,3.0724916336426755,3.4853834010234763,5.333559691898606
Madigan's Pub Connolly Station,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d6123424-Reviews-Madigan_s_Pub_Connolly_Station-Dublin_County_Dublin.html,843,63,4.0,2.620163024424135,2.213461051732394,1.2877937388217757,1.905733440402875,1.5626874522275551,1.6833747647139026,2.082010635071456,1.5516021324632943,3.470891162349782,2.3133107837833293
Urchin,Average,"['Irish', 'Seafood', 'Mediterranean']",/Restaurant_Review-g186605-d12149915-Reviews-Urchin-Dublin_County_Dublin.html,845,44,4.0,2.6888564370494867,2.6410614821806973,2.9333079606496,3.272471564328169,2.4447964368887756,1.2361312847899135,3.470017725119093,2.6928835109735085,3.7969665325079034,4.70809196841936
Canal Boat Restaurant,Average,"['Irish', 'European']",/Restaurant_Review-g186605-d5863907-Reviews-Canal_Boat_Restaurant-Dublin_County_Dublin.html,847,35,4.5,1.9528555874921456,1.2073423918540331,1.0731614490181465,1.9731078549625725,1.3016889136948344,0.4060503977915959,1.6436926066353599,1.5196609959280247,3.7100131004657375,4.47928335330697
Three Monks Asian Street Food To Go,Cheap,"['Japanese', 'Indian', 'Fast food']",/Restaurant_Review-g186605-d11620385-Reviews-Three_Monks_Asian_Street_Food_To_Go-Dublin_County_Dublin.html,848,22,5.0,1.226668082595569,0.8552008608966067,1.0731614490181465,1.5977361167014001,1.16953775494409,0.386380136306882,1.314954085308288,1.287473503421641,1.108656258537613,3.7376370649439807
Sin E Dublin,Average,"['Bar', 'Pub']",/Restaurant_Review-g186605-d4139168-Reviews-Sin_E_Dublin-Dublin_County_Dublin.html,849,64,4.0,3.1598969807661854,2.4901436831989434,2.074778801435083,3.272471564328169,2.7256176492341075,1.227075377941636,2.9951731943133226,2.7604512997981177,2.1955741590646847,3.556946389272198
Lunch,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d10486263-Reviews-Lunch-Dublin_County_Dublin.html,850,22,4.5,2.404269441887315,2.6159085156837385,2.647131574244761,2.48322842234314,1.9194955808545655,0.5836090212161439,2.8855936872042984,1.9004976238485483,4.246225931392426,4.775867576613491
A Goose on the Loose,Cheap,"['Cafe', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d4437933-Reviews-A_Goose_on_the_Loose-Dublin_County_Dublin.html,851,74,4.5,2.728109815692545,2.213461051732394,2.8617638640483904,2.916349658798339,2.3159490571067995,0.9078362552251128,2.849067184834624,2.488951639248325,2.673818035296596,4.70809196841936
Marios (Ranelagh) Restaurant,Average,"['Italian', 'Pizza', 'European']",/Restaurant_Review-g186605-d800238-Reviews-Marios_Ranelagh_Restaurant-Dublin_County_Dublin.html,853,196,3.5,0.8930143641295741,0.42760043044830337,0.42926457960725856,1.0779906329551616,0.703704920347715,1.8926077863167603,0.6209505402844693,0.9901752325933613,1.3332859579798744,2.26482319257162
Lee Kee,Average,"['Chinese', 'Asian', 'Cantonese']",/Restaurant_Review-g186605-d3820321-Reviews-Lee_Kee-Dublin_County_Dublin.html,854,82,4.0,2.944003398229365,1.9870843532597628,1.5739701252266147,2.04048226952227,1.7311801796347546,3.1307624128791267,2.3011696492895037,1.8255588035158,2.0434056529908946,2.1403419318582046
Cowtown Cafe,Cheap,"['Irish', 'Cafe', 'European']",/Restaurant_Review-g186605-d9816196-Reviews-Cowtown_Cafe-Dublin_County_Dublin.html,856,92,4.0,1.2462947719170978,1.081577559369238,0.5008086762084684,1.1742397966118725,1.0340828172245766,0.6238204435345747,1.2784275829386134,0.9815756958338655,0.3912904441897458,1.6895028538020893
Millers Pizza,Average,"['Italian', 'Pizza', 'European']",/Restaurant_Review-g186605-d969078-Reviews-Millers_Pizza-Dublin_County_Dublin.html,857,199,3.5,1.6682685923299736,1.081577559369238,1.0016173524169367,1.6554856148954267,1.2190944394756191,0.3110413910659857,1.205374578199264,1.3415277344813281,3.1085851955074246,3.3415086388875594
Annie's,Cheap,"['Irish', 'Cafe', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d10593987-Reviews-Annie_s-Dublin_County_Dublin.html,858,23,4.5,1.5995751797046218,1.6600957887992955,1.0016173524169367,1.6073610330670713,1.143107523193941,0.2812691672359921,1.3880070900476373,1.1744510202968403,3.0940929568337303,3.5603454381553794
Declan and Donal's Deli,Cheap,,/Restaurant_Review-g186605-d8046404-Reviews-Declan_and_Donal_s_Deli-Dublin_County_Dublin.html,859,15,5.0,2.453336165191138,1.9870843532597628,1.1447055456193562,2.001982604059586,1.7377877375722917,1.2593668352558895,2.19159014218048,1.804674214242739,1.304301480632486,3.556946389272198
Camden Bites & Brews,Average,"['Irish', 'Bar']",/Restaurant_Review-g186605-d13976655-Reviews-Camden_Bites_Brews-Dublin_County_Dublin.html,862,44,4.0,2.5907229904418414,1.9619313867628039,2.5755874776435514,2.723851331484917,2.1243298769182197,1.037125629034262,2.3376961516591788,2.309589872550272,2.833232660707233,4.70809196841936
Rafa's Temaki,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d4340270-Reviews-Rafa_s_Temaki-Dublin_County_Dublin.html,863,91,4.5,3.6407508691436483,3.269885644604673,2.432499284441132,3.715217717149039,3.1485013572364906,1.9705386951650976,3.3604382180100694,3.47789836659033,2.630341319275513,3.556946389272198
CheckPoint Pizza,Cheap,"['Italian', 'Pizza', 'Fast food']",/Restaurant_Review-g186605-d11802171-Reviews-CheckPoint_Pizza-Dublin_County_Dublin.html,864,45,4.5,3.5328040778752383,2.9932030131381238,3.291028443655649,4.032839957216185,3.5912077390514847,0.8545703524950679,3.5430707298584427,3.685515754069583,2.8839554960651634,3.7376370649439807
Lagoona,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d2461135-Reviews-Lagoona-Dublin_County_Dublin.html,869,77,4.0,1.9037888641883227,1.7104017217932135,1.502426028625405,1.7228600294551244,1.3215115875074461,3.349915781780666,1.972431127962432,1.310815103197415,4.036088470623859,2.3840174985956155
Chimac,Average,"['Irish', 'Korean']",/Restaurant_Review-g186605-d17734932-Reviews-Chimac-Dublin_County_Dublin.html,871,47,4.0,3.140270291444656,2.7416733481685336,2.5755874776435514,3.8595914626341052,2.9172368294226874,0.9005149951023297,3.506544227488768,3.1683150432484846,2.833232660707233,3.7376370649439807
Salsa Authentic Mexican Food and Bar,Cheap,"['Mexican', 'Latin', 'Spanish']",/Restaurant_Review-g186605-d15097172-Reviews-Salsa_Authentic_Mexican_Food_and_Bar-Dublin_County_Dublin.html,873,16,5.0,1.9037888641883227,1.6097898558053774,1.502426028625405,1.693985280358111,1.3347267033825205,3.349915781780666,1.972431127962432,1.3169576294541976,3.876673845213222,2.3840174985956155
Bounceback Cafe,Cheap,"['Mexican', 'Cafe']",/Restaurant_Review-g186605-d14421831-Reviews-Bounceback_Cafe-Dublin_County_Dublin.html,874,13,5.0,2.2570692719758467,1.7355546882901727,2.2178669946375025,2.3869792586864294,1.8864577911668794,0.7378669122864904,2.6664346729862505,1.867327982061922,1.5216850607379002,3.7376370649439807
Yum Thai,Cheap,"['Fast food', 'Asian', 'Thai']",/Restaurant_Review-g186605-d2537049-Reviews-Yum_Thai-Dublin_County_Dublin.html,877,99,4.0,2.404269441887315,1.9116254537688857,2.2178669946375025,2.9355994915296812,2.104507203105608,0.5846275360873763,3.031699696682997,2.249393115233802,4.0723190673080945,5.410361813160229
Layla's,Average,"['Irish', 'European', 'Contemporary']",/Restaurant_Review-g186605-d15322578-Reviews-Layla_s-Dublin_County_Dublin.html,879,66,3.5,0.785067572861164,0.3018355979635083,0.3577204830060488,0.8758673892760688,0.5649462036594333,0.7427751179114559,0.5844240379147947,0.7788723293600385,1.0217028264954473,2.26482319257162
Il Fornaio Enoteca,Average,"['Italian', 'Cafe', 'Mediterranean']",/Restaurant_Review-g186605-d10507354-Reviews-Il_Fornaio_Enoteca-Dublin_County_Dublin.html,880,78,4.0,3.6113108351613548,3.395650477089468,2.2894110912387124,3.8499665462684343,3.085729556829887,2.13370431960552,3.068226199052672,3.4005025357548684,2.6520796772860544,3.556946389272198
PStwenty6,Average,"['Irish', 'Cafe', 'European']",/Restaurant_Review-g186605-d13089093-Reviews-PStwenty6-Dublin_County_Dublin.html,884,19,4.5,0.7458141942181058,0.9558127268844429,0.21463228980362928,0.9432418038357664,0.5979839933471194,1.6028305175984048,1.205374578199264,0.5491418473563678,0.2825986541370386,1.6895028538020893
The Yarn,Average,"['Pizza', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d10758352-Reviews-The_Yarn-Dublin_County_Dublin.html,885,64,4.0,3.6407508691436483,3.269885644604673,2.432499284441132,3.695967884417697,3.2410071683620116,1.9705386951650976,3.3604382180100694,3.4877264086011817,2.630341319275513,3.556946389272198
McGrattans Pub,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d5796486-Reviews-McGrattans_Pub-Dublin_County_Dublin.html,887,88,4.0,2.158935825368201,1.7607076547871316,1.7170583184290342,2.48322842234314,1.5858139050089355,0.3945719413169218,2.264643146919829,1.8292443192698695,3.9056583225606105,5.158317407199378
Cafe Boulevard,Average,"['Cafe', 'European']",/Restaurant_Review-g186605-d13959524-Reviews-Cafe_Boulevard-Dublin_County_Dublin.html,889,16,4.5,2.3257626846011985,1.8361665542780088,2.074778801435083,2.8778499933356545,1.992178718167475,0.5091057419119553,2.629908170616576,2.135142126857645,4.043334589960706,5.174074006512512
Sweet Churro,Cheap,"['French', 'German', 'Spanish']",/Restaurant_Review-g186605-d15555517-Reviews-Sweet_Churro-Dublin_County_Dublin.html,897,15,4.5,3.866457796341233,3.5717212425681812,2.8617638640483904,3.7248426335147102,3.9149780779908094,0.935730665301862,3.470017725119093,3.821879836970157,2.7390331093282203,3.556946389272198
Little Dumpling,Average,['Asian'],/Restaurant_Review-g186605-d19911671-Reviews-Little_Dumpling-Dublin_County_Dublin.html,902,11,5.0,2.708483126371016,2.5656025826898206,1.5739701252266147,3.0992230697460896,2.415062426169858,1.3729163040084698,2.6664346729862505,2.514750249526812,1.9926828176329645,3.556946389272198
Wigwam,Average,"['Bar', 'Cafe']",/Restaurant_Review-g186605-d9560820-Reviews-Wigwam-Dublin_County_Dublin.html,903,85,4.0,3.405230597285299,3.5968742090651404,1.9316906082326635,3.715217717149039,2.8544650290160836,1.8926077863167603,3.2873852132707198,3.1400594224672846,2.7317869899913734,4.309885538520337
Japanese kitchen by J2 Sushi,Average,"['Japanese', 'Sushi', 'Asian']",/Restaurant_Review-g186605-d10631673-Reviews-Japanese_kitchen_by_J2_Sushi-Dublin_County_Dublin.html,904,24,4.5,3.454297320589122,3.194426745113796,2.7902197674471805,3.3302210625221957,2.867680144891158,2.4451940012997557,3.1412792037920214,2.7936209415847437,3.6592902651078076,4.309885538520337
La Gondola,Average,"['Italian', 'Pizza', 'European']",/Restaurant_Review-g186605-d2264832-Reviews-La_Gondola-Dublin_County_Dublin.html,906,169,3.5,3.8958978303235265,3.445956410083386,2.5040433810423415,3.7248426335147102,3.630853086676708,1.6261727096022647,3.7622297440764907,3.5909208497151304,2.7390331093282203,3.556946389272198
Elephant and Castle Rathmines,Average,['Irish'],/Restaurant_Review-g186605-d15607061-Reviews-Elephant_and_Castle_Rathmines-Dublin_County_Dublin.html,907,211,3.5,0.6280540582889312,0.15091779898175414,0.28617638640483906,0.8084929747163712,0.5054781822215981,0.4576387680028233,0.328738521327072,0.626537678191829,0.7173658143478673,2.292463506428602
Monsoon Indian Restaurant,Average,"['Indian', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d4664234-Reviews-Monsoon_Indian_Restaurant-Dublin_County_Dublin.html,908,34,4.0,1.96266893215291,1.7858606212840906,1.3593378354229855,2.0886068513506255,1.5230421046023317,2.189487439072331,2.0089576303321066,1.5221180064307378,1.152132974558696,3.556946389272198
Cafe Carlo,Average,"['Irish', 'International']",/Restaurant_Review-g186605-d1553821-Reviews-Cafe_Carlo-Dublin_County_Dublin.html,909,230,3.5,3.3757905633030054,3.3453445440955503,2.146322898036293,3.0895981533804187,2.355594404732023,3.2523454192045294,2.8125406824649493,2.626544227400256,2.7028025126439847,2.1403419318582046
WokeCup Cafe,Average,['Cafe'],/Restaurant_Review-g186605-d15752711-Reviews-WokeCup_Cafe-Dublin_County_Dublin.html,913,11,5.0,2.050989034099791,2.0625432527506398,1.3593378354229855,2.021232436790928,1.5230421046023317,2.4814190976153085,1.8263251184837332,1.5184324906766682,1.1231484972113073,3.556946389272198
Ryan's Bar & Cafe,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d2068885-Reviews-Ryan_s_Bar_Cafe-Dublin_County_Dublin.html,915,84,4.0,3.621124179822119,2.5404496161928614,1.9316906082326635,2.492853338708811,1.93271069672964,3.349915781780666,2.264643146919829,2.028262169989627,3.6665363844446546,4.6167774682858465
Masa,Cheap,"['Mexican', 'Latin', 'Central American']",/Restaurant_Review-g186605-d15020146-Reviews-Masa-Dublin_County_Dublin.html,916,82,4.0,3.2187770487307725,3.068661912629001,3.1479402504532294,4.023215040850514,3.300475189799847,1.0534326357800838,3.6526502369674665,3.4594707878199817,3.036124002138953,3.7376370649439807
Medley,Average,"['International', 'European', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d6413334-Reviews-Medley-Dublin_County_Dublin.html,917,39,4.5,3.5328040778752383,3.295038611101632,3.291028443655649,3.397595477081893,3.0196539774545146,3.349915781780666,3.506544227488768,2.9631546662719446,3.3332148949496863,4.309885538520337
Bestseller Dublin,Average,"['Irish', 'Cafe', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d12196166-Reviews-Bestseller_Dublin-Dublin_County_Dublin.html,919,79,4.0,2.875309985604013,3.118967845622919,3.577204830060488,3.580468888029644,2.8247310182971663,2.2184872727024283,3.725703241706816,3.0368649813533364,3.565090713728795,4.70809196841936
McGuinness Takeaway,Cheap,"['Irish', 'Pizza', 'Fast food']",/Restaurant_Review-g186605-d14042863-Reviews-McGuinness_Takeaway-Dublin_County_Dublin.html,920,12,5.0,2.571096301120312,1.8613195207749678,2.432499284441132,2.733476247850588,2.130937434855757,1.005980715249449,2.264643146919829,2.2997618305394196,2.768017586675609,4.70809196841936
The Living Room,Average,"['Bar', 'Pub']",/Restaurant_Review-g186605-d11764840-Reviews-The_Living_Room-Dublin_County_Dublin.html,922,139,3.5,3.228590393391537,2.4901436831989434,1.8601465116314537,2.3196048441267316,2.0053938340425495,3.349915781780666,2.483802161137877,2.1744542949010537,2.173835801054143,2.1403419318582046
The Teller Room,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d7995785-Reviews-The_Teller_Room-Dublin_County_Dublin.html,923,49,4.0,3.8468311070197037,3.445956410083386,3.5056607334592784,3.8499665462684343,3.8522062775842056,1.063465327549418,3.506544227488768,3.8857621100406967,2.9129399734125516,3.556946389272198
The Wiley Fox,Average,"['American', 'Irish', 'Bar']",/Restaurant_Review-g186605-d9980546-Reviews-The_Wiley_Fox-Dublin_County_Dublin.html,929,48,4.0,3.5720574565182965,3.0938148791259596,2.2894110912387124,3.137722735208774,2.507568237295379,2.248265625356152,2.5568551658772267,2.5626619543297164,3.869427725876375,4.227597551454314
Easons Bookstore Cafe,Average,"['Irish', 'Cafe']",/Restaurant_Review-g186605-d6280215-Reviews-Easons_Bookstore_Cafe-Dublin_County_Dublin.html,932,32,4.0,3.27765711669536,2.8171322476594107,2.074778801435083,2.7527260805819305,2.180494119387286,3.349915781780666,2.7394876777256,2.4115558084128637,2.478172813201723,2.1403419318582046
Smyth's Pub,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d3474180-Reviews-Smyth_s_Pub-Dublin_County_Dublin.html,933,26,4.0,0.8832010194688096,0.37729449745438537,0.5008086762084684,1.116490298417846,0.7532616048792443,2.637728962032021,0.657477042654144,0.9520915698013089,1.3767626740009573,2.2306889164553434
Bun Cha Dublin,Average,"['Asian', 'Vietnamese', 'Soups']",/Restaurant_Review-g186605-d13221383-Reviews-Bun_Cha_Dublin-Dublin_County_Dublin.html,934,41,4.0,2.9341900535686007,3.395650477089468,1.8601465116314537,3.147347651574445,2.226747024950047,2.278854273320181,2.9951731943133226,2.600745617121769,2.4057116198332515,2.176914370554215
Graingers The Fountain Bar & Restaurant,Cheap,"['Bar', 'Pub']",/Restaurant_Review-g186605-d4051226-Reviews-Graingers_The_Fountain_Bar_Restaurant-Dublin_County_Dublin.html,937,25,4.5,1.7664020389376192,1.5846368893084184,1.9316906082326635,2.12710651681331,1.546168557383712,0.4646207741720758,2.19159014218048,1.6216269317906165,1.3332859579798744,3.7376370649439807
Boojum - Kevin Street,Cheap,"['Mexican', 'Fast food', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d10415683-Reviews-Boojum_Kevin_Street-Dublin_County_Dublin.html,940,66,4.0,2.561282956459548,2.037390286253681,2.718675670845971,2.83935032787297,2.2300508039188154,0.8170526297026015,2.7029611753559255,2.4533249869589855,2.6448335579492075,3.7376370649439807
The Carrot's Tail,Average,['Healthy'],/Restaurant_Review-g186605-d17752779-Reviews-The_Carrot_s_Tail-Dublin_County_Dublin.html,943,11,5.0,1.7664020389376192,1.6852487552962545,1.0731614490181465,1.790234444014822,1.3149040295699088,2.4999371505825865,1.9359046255927572,1.3894394392842326,1.0289489458322945,3.556946389272198
Hampton Hotel Bistro,Average,['British'],/Restaurant_Review-g186605-d2570356-Reviews-Hampton_Hotel_Bistro-Dublin_County_Dublin.html,945,47,4.0,0.9518944320941614,0.5030593299391805,0.3577204830060488,0.895117222007411,0.5550348667531274,0.37015643997576425,0.54789753554512,0.6498792779676031,1.3840087933378045,1.5598034325502357
